Resistors:  (1, 2, 4, 8)
 71.5 Ohm with 0.08% error  71.5556 using    (8|4)  +  (80|10)+40+20       2.6667 + 68.8889
 71.6 Ohm with 0.00% error  71.6000 using       (8|2)  +  40+20+10         1.6000 + 70.0000
 71.7 Ohm with 0.02% error  71.7143 using      (8+4)|2  +  40+20+10        1.7143 + 70.0000
 71.8 Ohm with 0.03% error  71.8222 using  (8+2+1)|4  +  (80|10)+40+20     2.9333 + 68.8889
 71.9 Ohm with 0.09% error  71.9658 using   8|(4+1)  +  (80|10)+40+20      3.0769 + 68.8889
 72.0 Ohm with 0.00% error  72.0000 using         2  +  40+20+10           2.0000 + 70.0000
 72.1 Ohm with 0.06% error  72.1429 using     (8|4|2)+1  +  40+20+10       2.1429 + 70.0000
 72.2 Ohm with 0.03% error  72.2222 using    (8|1)+(4|2)  +  40+20+10      2.2222 + 70.0000
 72.3 Ohm with 0.02% error  72.3175 using   8|(4+2)  +  (80|10)+40+20      3.4286 + 68.8889
 72.4 Ohm with 0.00% error  72.4000 using    (8|2)+(4|1)  +  40+20+10      2.4000 + 70.0000
 72.5 Ohm with 0.08% error  72.5556 using   (8|4)+1  +  (80|10)+40+20      3.6667 + 68.8889
 72.6 Ohm with 0.00% error  72.6000 using      (8|2)+1  +  40+20+10        2.6000 + 70.0000
 72.7 Ohm with 0.04% error  72.7273 using     (8|4|1)+2  +  40+20+10       2.7273 + 70.0000
 72.8 Ohm with 0.00% error  72.8000 using      (4|1)+2  +  40+20+10        2.8000 + 70.0000
 72.9 Ohm with 0.05% error  72.9333 using     (8+2+1)|4  +  40+20+10       2.9333 + 70.0000
 73.0 Ohm with 0.00% error  73.0000 using        2+1  +  40+20+10          3.0000 + 70.0000
 73.3 Ohm with 0.05% error  73.3333 using    (8|4)+(2|1)  +  40+20+10      3.3333 + 70.0000
 73.4 Ohm with 0.04% error  73.4286 using      8|(4+2)  +  40+20+10        3.4286 + 70.0000
 73.5 Ohm with 0.01% error  73.5043 using  (8|2|1)+4  +  (80|10)+40+20     4.6154 + 68.8889
 73.6 Ohm with 0.00% error  73.6000 using    (8+1)|(4+2)  +  40+20+10      3.6000 + 70.0000
 73.7 Ohm with 0.05% error  73.7333 using     8|(4+2+1)  +  40+20+10       3.7333 + 70.0000
 73.8 Ohm with 0.12% error  73.8889 using     4+1  +  (80|10)+40+20        5.0000 + 68.8889
 74.0 Ohm with 0.00% error  74.0000 using         4  +  40+20+10           4.0000 + 70.0000
 74.4 Ohm with 0.12% error  74.4889 using   (8|2)+4  +  (80|10)+40+20      5.6000 + 68.8889
 74.5 Ohm with 0.07% error  74.5556 using  (8|4)+2+1  +  (80|10)+40+20     5.6667 + 68.8889
 74.6 Ohm with 0.02% error  74.6154 using     (8|2|1)+4  +  40+20+10       4.6154 + 70.0000
 74.8 Ohm with 0.00% error  74.8000 using   8+(4|1)  +  (80|20)+40+10      8.8000 + 66.0000
 75.0 Ohm with 0.00% error  75.0000 using        4+1  +  40+20+10          5.0000 + 70.0000
 75.3 Ohm with 0.04% error  75.3333 using   8+(4|2)  +  (80|20)+40+10      9.3333 + 66.0000
 75.4 Ohm with 0.12% error  75.4889 using  (8|2)+4+1  +  (80|10)+40+20     6.6000 + 68.8889
 75.6 Ohm with 0.00% error  75.6000 using      (8|2)+4  +  40+20+10        5.6000 + 70.0000
 75.7 Ohm with 0.10% error  75.7778 using  (8|1)+4+2  +  (80|10)+40+20     6.8889 + 68.8889
 75.8 Ohm with 0.12% error  75.8889 using    4+2+1  +  (80|10)+40+20       7.0000 + 68.8889
 76.0 Ohm with 0.00% error  76.0000 using        4+2  +  40+20+10          6.0000 + 70.0000
 76.3 Ohm with 0.04% error  76.3333 using  8+(4|2)+1  +  (80|20)+40+10    10.3333 + 66.0000
 76.6 Ohm with 0.00% error  76.6000 using     (8|2)+4+1  +  40+20+10       6.6000 + 70.0000
 76.8 Ohm with 0.00% error  76.8000 using  8+(4|1)+2  +  (80|20)+40+10    10.8000 + 66.0000
 77.0 Ohm with 0.00% error  77.0000 using       4+2+1  +  40+20+10         7.0000 + 70.0000
 77.4 Ohm with 0.08% error  77.4603 using  8+(4|2|1)  +  (80|10)+40+20     8.5714 + 68.8889
 77.5 Ohm with 0.07% error  77.5556 using   8+(2|1)  +  (80|10)+40+20      8.6667 + 68.8889
 77.6 Ohm with 0.11% error  77.6889 using   8+(4|1)  +  (80|10)+40+20      8.8000 + 68.8889
 77.8 Ohm with 0.11% error  77.8889 using     8+1  +  (80|10)+40+20        9.0000 + 68.8889
 78.0 Ohm with 0.00% error  78.0000 using         8  +  40+20+10           8.0000 + 70.0000
 78.2 Ohm with 0.03% error  78.2222 using   8+(4|2)  +  (80|10)+40+20      9.3333 + 68.8889
 78.5 Ohm with 0.09% error  78.5714 using     8+(4|2|1)  +  40+20+10       8.5714 + 70.0000
 78.6 Ohm with 0.08% error  78.6667 using      8+(2|1)  +  40+20+10        8.6667 + 70.0000
 78.8 Ohm with 0.00% error  78.8000 using      8+(4|1)  +  40+20+10        8.8000 + 70.0000
 79.0 Ohm with 0.00% error  79.0000 using        8+1  +  40+20+10          9.0000 + 70.0000
 79.2 Ohm with 0.03% error  79.2222 using  8+(4|2)+1  +  (80|10)+40+20    10.3333 + 68.8889
 79.3 Ohm with 0.04% error  79.3333 using      8+(4|2)  +  40+20+10        9.3333 + 70.0000
 79.6 Ohm with 0.11% error  79.6889 using  8+(4|1)+2  +  (80|10)+40+20    10.8000 + 68.8889
 79.8 Ohm with 0.11% error  79.8889 using    8+2+1  +  (80|10)+40+20      11.0000 + 68.8889
 80.0 Ohm with 0.00% error  80.0000 using               80                   80.0000   
 80.3 Ohm with 0.04% error  80.3333 using     8+(4|2)+1  +  40+20+10      10.3333 + 70.0000
 80.5 Ohm with 0.04% error  80.5333 using        (8|4|2|1)  +  80          0.5333 + 80.0000
 80.6 Ohm with 0.02% error  80.6154 using         (8|2|1)  +  80           0.6154 + 80.0000
 80.7 Ohm with 0.03% error  80.7273 using         (8|4|1)  +  80           0.7273 + 80.0000
 80.8 Ohm with 0.00% error  80.8000 using          (4|1)  +  80            0.8000 + 80.0000
 80.9 Ohm with 0.01% error  80.9091 using         (8+2)|1  +  80           0.9091 + 80.0000
 81.0 Ohm with 0.00% error  81.0000 using            1  +  80              1.0000 + 80.0000
 81.1 Ohm with 0.05% error  81.1429 using         (8|4|2)  +  80           1.1429 + 80.0000
 81.2 Ohm with 0.01% error  81.2121 using        8|(4+1)|2  +  80          1.2121 + 80.0000
 81.3 Ohm with 0.04% error  81.3333 using          (4|2)  +  80            1.3333 + 80.0000
 81.4 Ohm with 0.01% error  81.4118 using        8|4|(2+1)  +  80          1.4118 + 80.0000
 81.5 Ohm with 0.07% error  81.5556 using  8+4+(2|1)  +  (80|10)+40+20    12.6667 + 68.8889
 81.6 Ohm with 0.00% error  81.6000 using          (8|2)  +  80            1.6000 + 80.0000
 81.7 Ohm with 0.02% error  81.7143 using         (8+4)|2  +  80           1.7143 + 80.0000
 81.8 Ohm with 0.11% error  81.8889 using    8+4+1  +  (80|10)+40+20      13.0000 + 68.8889
 82.0 Ohm with 0.00% error  82.0000 using            2  +  80              2.0000 + 80.0000
 82.1 Ohm with 0.05% error  82.1429 using        (8|4|2)+1  +  80          2.1429 + 80.0000
 82.2 Ohm with 0.03% error  82.2222 using       (8|1)+(4|2)  +  80         2.2222 + 80.0000
 82.3 Ohm with 0.04% error  82.3333 using         (4|2)+1  +  80           2.3333 + 80.0000
 82.4 Ohm with 0.00% error  82.4000 using       (8|2)+(4|1)  +  80         2.4000 + 80.0000
 82.6 Ohm with 0.00% error  82.6000 using         (8|2)+1  +  80           2.6000 + 80.0000
 82.7 Ohm with 0.03% error  82.7273 using        (8|4|1)+2  +  80          2.7273 + 80.0000
 82.8 Ohm with 0.00% error  82.8000 using         (4|1)+2  +  80           2.8000 + 80.0000
 82.9 Ohm with 0.04% error  82.9333 using        (8+2+1)|4  +  80          2.9333 + 80.0000
 83.0 Ohm with 0.00% error  83.0000 using           2+1  +  80             3.0000 + 80.0000
 83.3 Ohm with 0.04% error  83.3333 using       (8|4)+(2|1)  +  80         3.3333 + 80.0000
 83.4 Ohm with 0.03% error  83.4286 using         8|(4+2)  +  80           3.4286 + 80.0000
 83.6 Ohm with 0.00% error  83.6000 using       (8+1)|(4+2)  +  80         3.6000 + 80.0000
 83.7 Ohm with 0.04% error  83.7333 using        8|(4+2+1)  +  80          3.7333 + 80.0000
 83.8 Ohm with 0.11% error  83.8889 using   8+4+2+1  +  (80|10)+40+20     15.0000 + 68.8889
 84.0 Ohm with 0.00% error  84.0000 using            4  +  80              4.0000 + 80.0000
 84.6 Ohm with 0.02% error  84.6154 using        (8|2|1)+4  +  80          4.6154 + 80.0000
 84.8 Ohm with 0.10% error  84.8889 using         (8|1)+4  +  80           4.8889 + 80.0000
 85.0 Ohm with 0.00% error  85.0000 using           4+1  +  80             5.0000 + 80.0000
 85.6 Ohm with 0.00% error  85.6000 using         (8|2)+4  +  80           5.6000 + 80.0000
 85.7 Ohm with 0.02% error  85.7143 using         80+(40|20|10)              85.7143   
 86.0 Ohm with 0.00% error  86.0000 using           4+2  +  80             6.0000 + 80.0000
 86.2 Ohm with 0.06% error  86.2476 using  (8|4|2|1)  +  80+(40|20|10)     0.5333 + 85.7143
 86.3 Ohm with 0.03% error  86.3297 using   (8|2|1)  +  80+(40|20|10)      0.6154 + 85.7143
 86.4 Ohm with 0.05% error  86.4416 using   (8|4|1)  +  80+(40|20|10)      0.7273 + 85.7143
 86.5 Ohm with 0.02% error  86.5143 using    (4|1)  +  80+(40|20|10)       0.8000 + 85.7143
 86.6 Ohm with 0.00% error  86.6000 using        (8|2)+4+1  +  80          6.6000 + 80.0000
 86.7 Ohm with 0.02% error  86.7143 using      1  +  80+(40|20|10)         1.0000 + 85.7143
 86.8 Ohm with 0.07% error  86.8571 using   (8|4|2)  +  80+(40|20|10)      1.1429 + 85.7143
 86.9 Ohm with 0.03% error  86.9264 using  8|(4+1)|2  +  80+(40|20|10)     1.2121 + 85.7143
 87.0 Ohm with 0.00% error  87.0000 using          4+2+1  +  80            7.0000 + 80.0000
 87.1 Ohm with 0.03% error  87.1261 using  8|4|(2+1)  +  80+(40|20|10)     1.4118 + 85.7143
 87.2 Ohm with 0.00% error  87.2000 using    (8|4|2|1)  +  80+(20|10)      0.5333 + 86.6667
 87.3 Ohm with 0.02% error  87.3143 using    (8|2)  +  80+(40|20|10)       1.6000 + 85.7143
 87.4 Ohm with 0.01% error  87.4074 using    (8+2)|4|1  +  80+(20|10)      0.7407 + 86.6667
 87.5 Ohm with 0.03% error  87.5238 using     (4+2)|1  +  80+(20|10)       0.8571 + 86.6667
 87.6 Ohm with 0.00% error  87.6000 using    (8+4+2)|1  +  80+(20|10)      0.9333 + 86.6667
 87.7 Ohm with 0.02% error  87.7143 using      2  +  80+(40|20|10)         2.0000 + 85.7143
 87.8 Ohm with 0.01% error  87.8095 using     (8|4|2)  +  80+(20|10)       1.1429 + 86.6667
 87.9 Ohm with 0.04% error  87.9365 using (8|1)+(4|2)  +  80+(40|20|10)    2.2222 + 85.7143
 88.0 Ohm with 0.00% error  88.0000 using           80+(40|10)               88.0000   
 88.1 Ohm with 0.02% error  88.1143 using (8|2)+(4|1)  +  80+(40|20|10)    2.4000 + 85.7143
 88.2 Ohm with 0.08% error  88.2667 using      (8|2)  +  80+(20|10)        1.6000 + 86.6667
 88.3 Ohm with 0.00% error  88.3030 using     (8+1)|2  +  80+(20|10)       1.6364 + 86.6667
 88.4 Ohm with 0.00% error  88.4000 using    (8+4+1)|2  +  80+(20|10)      1.7333 + 86.6667
 88.5 Ohm with 0.02% error  88.5143 using   (4|1)+2  +  80+(40|20|10)      2.8000 + 85.7143
 88.6 Ohm with 0.00% error  88.6032 using   (8|1)+2  +  80+(40|20|10)      2.8889 + 85.7143
 88.7 Ohm with 0.02% error  88.7143 using     2+1  +  80+(40|20|10)        3.0000 + 85.7143
 88.8 Ohm with 0.00% error  88.8000 using      (4|1)  +  80+(40|10)        0.8000 + 88.0000
 88.9 Ohm with 0.01% error  88.9091 using     (8+2)|1  +  80+(40|10)       0.9091 + 88.0000
 89.0 Ohm with 0.00% error  89.0000 using        1  +  80+(40|10)          1.0000 + 88.0000
 89.1 Ohm with 0.05% error  89.1429 using     (8|4|2)  +  80+(40|10)       1.1429 + 88.0000
 89.2 Ohm with 0.01% error  89.2121 using    8|(4+1)|2  +  80+(40|10)      1.2121 + 88.0000
 89.3 Ohm with 0.02% error  89.3143 using (8+1)|(4+2)  +  80+(40|20|10)    3.6000 + 85.7143
 89.4 Ohm with 0.01% error  89.4118 using    8|4|(2+1)  +  80+(40|10)      1.4118 + 88.0000
 89.5 Ohm with 0.03% error  89.5238 using     (8+2)|4  +  80+(20|10)       2.8571 + 86.6667
 89.6 Ohm with 0.00% error  89.6000 using      (8|2)  +  80+(40|10)        1.6000 + 88.0000
 89.7 Ohm with 0.02% error  89.7143 using     (8+4)|2  +  80+(40|10)       1.7143 + 88.0000
 90.0 Ohm with 0.00% error  90.0000 using             80+10                  90.0000   
 90.1 Ohm with 0.05% error  90.1429 using    (8|4|2)+1  +  80+(40|10)      2.1429 + 88.0000
 90.2 Ohm with 0.02% error  90.2222 using   (8|1)+(4|2)  +  80+(40|10)     2.2222 + 88.0000
 90.3 Ohm with 0.03% error  90.3297 using  (8|2|1)+4  +  80+(40|20|10)     4.6154 + 85.7143
 90.4 Ohm with 0.00% error  90.4000 using   (8|2)+(4|1)  +  80+(40|10)     2.4000 + 88.0000
 90.5 Ohm with 0.04% error  90.5333 using      (8|4|2|1)  +  80+10         0.5333 + 90.0000
 90.6 Ohm with 0.00% error  90.6000 using     (8|2)+1  +  80+(40|10)       2.6000 + 88.0000
 90.7 Ohm with 0.02% error  90.7143 using     4+1  +  80+(40|20|10)        5.0000 + 85.7143
 90.8 Ohm with 0.00% error  90.8000 using        (4|1)  +  80+10           0.8000 + 90.0000
 90.9 Ohm with 0.01% error  90.9091 using       (8+2)|1  +  80+10          0.9091 + 90.0000
 91.0 Ohm with 0.00% error  91.0000 using          1  +  80+10             1.0000 + 90.0000
 91.1 Ohm with 0.05% error  91.1429 using       (8|4|2)  +  80+10          1.1429 + 90.0000
 91.2 Ohm with 0.01% error  91.2121 using      8|(4+1)|2  +  80+10         1.2121 + 90.0000
 91.3 Ohm with 0.02% error  91.3143 using   (8|2)+4  +  80+(40|20|10)      5.6000 + 85.7143
 91.4 Ohm with 0.01% error  91.4118 using      8|4|(2+1)  +  80+10         1.4118 + 90.0000
 91.5 Ohm with 0.06% error  91.5556 using     (8|1)+4  +  80+(20|10)       4.8889 + 86.6667
 91.6 Ohm with 0.00% error  91.6000 using        (8|2)  +  80+10           1.6000 + 90.0000
 91.7 Ohm with 0.02% error  91.7143 using       (8+4)|2  +  80+10          1.7143 + 90.0000
 92.0 Ohm with 0.00% error  92.0000 using          2  +  80+10             2.0000 + 90.0000
 92.1 Ohm with 0.05% error  92.1429 using      (8|4|2)+1  +  80+10         2.1429 + 90.0000
 92.2 Ohm with 0.02% error  92.2222 using     (8|1)+(4|2)  +  80+10        2.2222 + 90.0000
 92.3 Ohm with 0.02% error  92.3143 using  (8|2)+4+1  +  80+(40|20|10)     6.6000 + 85.7143
 92.4 Ohm with 0.00% error  92.4000 using     (8|2)+(4|1)  +  80+10        2.4000 + 90.0000
 92.6 Ohm with 0.00% error  92.6000 using       (8|2)+1  +  80+10          2.6000 + 90.0000
 92.7 Ohm with 0.02% error  92.7143 using    4+2+1  +  80+(40|20|10)       7.0000 + 85.7143
 92.8 Ohm with 0.00% error  92.8000 using       (4|1)+2  +  80+10          2.8000 + 90.0000
 92.9 Ohm with 0.04% error  92.9333 using      (8+2+1)|4  +  80+10         2.9333 + 90.0000
 93.0 Ohm with 0.00% error  93.0000 using         2+1  +  80+10            3.0000 + 90.0000
 93.2 Ohm with 0.07% error  93.2667 using    (8|2)+4+1  +  80+(20|10)      6.6000 + 86.6667
 93.3 Ohm with 0.04% error  93.3333 using           80+(40|20)               93.3333   
 93.4 Ohm with 0.03% error  93.4286 using       8|(4+2)  +  80+10          3.4286 + 90.0000
 93.5 Ohm with 0.06% error  93.5556 using    (8|1)+4+2  +  80+(20|10)      6.8889 + 86.6667
 93.6 Ohm with 0.00% error  93.6000 using     (8+1)|(4+2)  +  80+10        3.6000 + 90.0000
 93.7 Ohm with 0.02% error  93.7143 using      8  +  80+(40|20|10)         8.0000 + 85.7143
 93.8 Ohm with 0.07% error  93.8667 using    (8|4|2|1)  +  80+(40|20)      0.5333 + 93.3333
 93.9 Ohm with 0.01% error  93.9048 using     (4|2|1)  +  80+(40|20)       0.5714 + 93.3333
 94.0 Ohm with 0.00% error  94.0000 using      (2|1)  +  80+(40|20)        0.6667 + 93.3333
 94.1 Ohm with 0.01% error  94.1075 using    8|(4+2)|1  +  80+(40|20)      0.7742 + 93.3333
 94.2 Ohm with 0.02% error  94.2222 using      (8|1)  +  80+(40|20)        0.8889 + 93.3333
 94.3 Ohm with 0.04% error  94.3333 using        1  +  80+(40|20)          1.0000 + 93.3333
 94.4 Ohm with 0.08% error  94.4762 using     (8|4|2)  +  80+(40|20)       1.1429 + 93.3333
 94.5 Ohm with 0.02% error  94.5143 using   8+(4|1)  +  80+(40|20|10)      8.8000 + 85.7143
 94.6 Ohm with 0.00% error  94.6000 using    (8|2)+4+1  +  80+(40|10)      6.6000 + 88.0000
 94.7 Ohm with 0.02% error  94.7143 using     8+1  +  80+(40|20|10)        9.0000 + 85.7143
 94.8 Ohm with 0.09% error  94.8889 using       (8|1)+4  +  80+10          4.8889 + 90.0000
 94.9 Ohm with 0.04% error  94.9333 using      (8|2)  +  80+(40|20)        1.6000 + 93.3333
 95.0 Ohm with 0.00% error  95.0000 using         4+1  +  80+10            5.0000 + 90.0000
 95.2 Ohm with 0.04% error  95.2381 using    8+(4|2|1)  +  80+(20|10)      8.5714 + 86.6667
 95.3 Ohm with 0.03% error  95.3333 using        2  +  80+(40|20)          2.0000 + 93.3333
 95.4 Ohm with 0.07% error  95.4667 using     8+(4|1)  +  80+(20|10)       8.8000 + 86.6667
 95.5 Ohm with 0.02% error  95.5152 using     8|(2+1)  +  80+(40|20)       2.1818 + 93.3333
 95.6 Ohm with 0.00% error  95.6000 using       (8|2)+4  +  80+10          5.6000 + 90.0000
 95.7 Ohm with 0.01% error  95.7143 using     8+2  +  80+(40|20|10)       10.0000 + 85.7143
 95.9 Ohm with 0.03% error  95.9333 using     (8|2)+1  +  80+(40|20)       2.6000 + 93.3333
 96.0 Ohm with 0.00% error  96.0000 using      (8|4)  +  80+(40|20)        2.6667 + 93.3333
 96.1 Ohm with 0.00% error  96.1026 using     (8+1)|4  +  80+(40|20)       2.7692 + 93.3333
 96.2 Ohm with 0.02% error  96.2222 using     (8|1)+2  +  80+(40|20)       2.8889 + 93.3333
 96.3 Ohm with 0.03% error  96.3333 using       2+1  +  80+(40|20)         3.0000 + 93.3333
 96.4 Ohm with 0.01% error  96.4103 using     8|(4+1)  +  80+(40|20)       3.0769 + 93.3333
 96.5 Ohm with 0.01% error  96.5143 using  8+(4|1)+2  +  80+(40|20|10)    10.8000 + 85.7143
 96.6 Ohm with 0.00% error  96.6000 using      (8|2)+4+1  +  80+10         6.6000 + 90.0000
 96.7 Ohm with 0.01% error  96.7143 using    8+2+1  +  80+(40|20|10)      11.0000 + 85.7143
 96.8 Ohm with 0.00% error  96.8000 using     8+(4|1)  +  80+(40|10)       8.8000 + 88.0000
 96.9 Ohm with 0.03% error  96.9333 using   (8+1)|(4+2)  +  80+(40|20)     3.6000 + 93.3333
 97.0 Ohm with 0.00% error  97.0000 using     (8|4)+1  +  80+(40|20)       3.6667 + 93.3333
 97.3 Ohm with 0.03% error  97.3333 using        4  +  80+(40|20)          4.0000 + 93.3333
 97.4 Ohm with 0.07% error  97.4667 using    8+(4|1)+2  +  80+(20|10)     10.8000 + 86.6667
 97.6 Ohm with 0.07% error  97.6667 using      8+2+1  +  80+(20|10)       11.0000 + 86.6667
 97.7 Ohm with 0.01% error  97.7143 using     8+4  +  80+(40|20|10)       12.0000 + 85.7143
 97.9 Ohm with 0.05% error  97.9487 using    (8|2|1)+4  +  80+(40|20)      4.6154 + 93.3333
 98.0 Ohm with 0.00% error  98.0000 using     (8|4)+2  +  80+(40|20)       4.6667 + 93.3333
 98.2 Ohm with 0.02% error  98.2222 using     (8|1)+4  +  80+(40|20)       4.8889 + 93.3333
 98.3 Ohm with 0.03% error  98.3333 using       4+1  +  80+(40|20)         5.0000 + 93.3333
 98.5 Ohm with 0.07% error  98.5714 using      8+(4|2|1)  +  80+10         8.5714 + 90.0000
 98.6 Ohm with 0.07% error  98.6667 using       8+(2|1)  +  80+10          8.6667 + 90.0000
 98.7 Ohm with 0.01% error  98.7143 using    8+4+1  +  80+(40|20|10)      13.0000 + 85.7143
 98.8 Ohm with 0.00% error  98.8000 using       8+(4|1)  +  80+10          8.8000 + 90.0000
 98.9 Ohm with 0.03% error  98.9333 using     (8|2)+4  +  80+(40|20)       5.6000 + 93.3333
 99.0 Ohm with 0.00% error  99.0000 using    (8|4)+2+1  +  80+(40|20)      5.6667 + 93.3333
 99.3 Ohm with 0.03% error  99.3333 using       4+2  +  80+(40|20)         6.0000 + 93.3333
 99.6 Ohm with 0.07% error  99.6667 using      8+4+1  +  80+(20|10)       13.0000 + 86.6667
 99.7 Ohm with 0.01% error  99.7143 using    8+4+2  +  80+(40|20|10)      14.0000 + 85.7143
 99.9 Ohm with 0.03% error  99.9333 using    (8|2)+4+1  +  80+(40|20)      6.6000 + 93.3333
100.0 Ohm with 0.00% error 100.0000 using             80+20                 100.0000   
100.2 Ohm with 0.02% error 100.2222 using    (8|1)+4+2  +  80+(40|20)      6.8889 + 93.3333
100.3 Ohm with 0.03% error 100.3333 using      4+2+1  +  80+(40|20)        7.0000 + 93.3333
100.5 Ohm with 0.03% error 100.5333 using      (8|4|2|1)  +  80+20         0.5333 + 100.0000
100.6 Ohm with 0.02% error 100.6154 using       (8|2|1)  +  80+20          0.6154 + 100.0000
100.7 Ohm with 0.01% error 100.7143 using   8+4+2+1  +  80+(40|20|10)     15.0000 + 85.7143
100.8 Ohm with 0.00% error 100.8000 using        (4|1)  +  80+20           0.8000 + 100.0000
100.9 Ohm with 0.01% error 100.9091 using       (8+2)|1  +  80+20          0.9091 + 100.0000
101.0 Ohm with 0.00% error 101.0000 using          1  +  80+20             1.0000 + 100.0000
101.1 Ohm with 0.04% error 101.1429 using       (8|4|2)  +  80+20          1.1429 + 100.0000
101.2 Ohm with 0.01% error 101.2121 using      8|(4+1)|2  +  80+20         1.2121 + 100.0000
101.3 Ohm with 0.03% error 101.3333 using        (4|2)  +  80+20           1.3333 + 100.0000
101.4 Ohm with 0.01% error 101.4118 using      8|4|(2+1)  +  80+20         1.4118 + 100.0000
101.6 Ohm with 0.00% error 101.6000 using        (8|2)  +  80+20           1.6000 + 100.0000
101.7 Ohm with 0.01% error 101.7143 using       (8+4)|2  +  80+20          1.7143 + 100.0000
101.9 Ohm with 0.00% error 101.9048 using    8+(4|2|1)  +  80+(40|20)      8.5714 + 93.3333
102.0 Ohm with 0.00% error 102.0000 using          2  +  80+20             2.0000 + 100.0000
102.1 Ohm with 0.03% error 102.1333 using     8+(4|1)  +  80+(40|20)       8.8000 + 93.3333
102.2 Ohm with 0.02% error 102.2222 using     (8|1)+(4|2)  +  80+20        2.2222 + 100.0000
102.3 Ohm with 0.03% error 102.3333 using       (4|2)+1  +  80+20          2.3333 + 100.0000
102.4 Ohm with 0.00% error 102.4000 using     (8|2)+(4|1)  +  80+20        2.4000 + 100.0000
102.6 Ohm with 0.00% error 102.6000 using       (8|2)+1  +  80+20          2.6000 + 100.0000
102.7 Ohm with 0.03% error 102.7273 using      (8|4|1)+2  +  80+20         2.7273 + 100.0000
102.8 Ohm with 0.00% error 102.8000 using       (4|1)+2  +  80+20          2.8000 + 100.0000
102.9 Ohm with 0.03% error 102.9333 using      (8+2+1)|4  +  80+20         2.9333 + 100.0000
103.0 Ohm with 0.00% error 103.0000 using         2+1  +  80+20            3.0000 + 100.0000
103.3 Ohm with 0.03% error 103.3333 using         80+(40|20)+10             103.3333   
103.4 Ohm with 0.03% error 103.4286 using       8|(4+2)  +  80+20          3.4286 + 100.0000
103.6 Ohm with 0.00% error 103.6000 using     (8+1)|(4+2)  +  80+20        3.6000 + 100.0000
103.7 Ohm with 0.03% error 103.7333 using      8|(4+2+1)  +  80+20         3.7333 + 100.0000
103.8 Ohm with 0.06% error 103.8667 using  (8|4|2|1)  +  80+(40|20)+10     0.5333 + 103.3333
103.9 Ohm with 0.00% error 103.9048 using   (4|2|1)  +  80+(40|20)+10      0.5714 + 103.3333
104.0 Ohm with 0.00% error 104.0000 using    (2|1)  +  80+(40|20)+10       0.6667 + 103.3333
104.1 Ohm with 0.01% error 104.1075 using  8|(4+2)|1  +  80+(40|20)+10     0.7742 + 103.3333
104.2 Ohm with 0.02% error 104.2222 using    (8|1)  +  80+(40|20)+10       0.8889 + 103.3333
104.3 Ohm with 0.03% error 104.3333 using      1  +  80+(40|20)+10         1.0000 + 103.3333
104.4 Ohm with 0.07% error 104.4762 using   (8|4|2)  +  80+(40|20)+10      1.1429 + 103.3333
104.5 Ohm with 0.04% error 104.5455 using  8|(4+1)|2  +  80+(40|20)+10     1.2121 + 103.3333
104.6 Ohm with 0.01% error 104.6154 using      (8|2|1)+4  +  80+20         4.6154 + 100.0000
104.7 Ohm with 0.04% error 104.7451 using  8|4|(2+1)  +  80+(40|20)+10     1.4118 + 103.3333
104.8 Ohm with 0.08% error 104.8889 using       (8|1)+4  +  80+20          4.8889 + 100.0000
104.9 Ohm with 0.03% error 104.9333 using    (8|2)  +  80+(40|20)+10       1.6000 + 103.3333
105.0 Ohm with 0.00% error 105.0000 using         4+1  +  80+20            5.0000 + 100.0000
105.3 Ohm with 0.03% error 105.3333 using      2  +  80+(40|20)+10         2.0000 + 103.3333
105.4 Ohm with 0.07% error 105.4762 using  (8|4|2)+1  +  80+(40|20)+10     2.1429 + 103.3333
105.5 Ohm with 0.01% error 105.5152 using   8|(2+1)  +  80+(40|20)+10      2.1818 + 103.3333
105.6 Ohm with 0.00% error 105.6000 using       (8|2)+4  +  80+20          5.6000 + 100.0000
105.7 Ohm with 0.03% error 105.7333 using (8|2)+(4|1)  +  80+(40|20)+10    2.4000 + 103.3333
105.9 Ohm with 0.03% error 105.9333 using   (8|2)+1  +  80+(40|20)+10      2.6000 + 103.3333
106.0 Ohm with 0.00% error 106.0000 using    (8|4)  +  80+(40|20)+10       2.6667 + 103.3333
106.1 Ohm with 0.00% error 106.1026 using   (8+1)|4  +  80+(40|20)+10      2.7692 + 103.3333
106.2 Ohm with 0.02% error 106.2222 using   (8|1)+2  +  80+(40|20)+10      2.8889 + 103.3333
106.3 Ohm with 0.03% error 106.3333 using     2+1  +  80+(40|20)+10        3.0000 + 103.3333
106.4 Ohm with 0.01% error 106.4103 using   8|(4+1)  +  80+(40|20)+10      3.0769 + 103.3333
106.6 Ohm with 0.00% error 106.6000 using      (8|2)+4+1  +  80+20         6.6000 + 100.0000
106.7 Ohm with 0.06% error 106.7619 using   8|(4+2)  +  80+(40|20)+10      3.4286 + 103.3333
106.8 Ohm with 0.08% error 106.8889 using      (8|1)+4+2  +  80+20         6.8889 + 100.0000
106.9 Ohm with 0.03% error 106.9333 using (8+1)|(4+2)  +  80+(40|20)+10    3.6000 + 103.3333
107.0 Ohm with 0.00% error 107.0000 using   (8|4)+1  +  80+(40|20)+10      3.6667 + 103.3333
